client,total_sites,attribute,total_sites_using,pct_sites_using
mobile,7940685,data-requiremodule,162858,0.020509313743083877
mobile,7940685,data-frame_999,162631,0.02048072678868385
mobile,7940685,data-requirecontext,162490,0.020462970134188675
desktop,5430532,data-tabs,110994,0.020438881494483415
mobile,7940685,data-status,162142,0.02041914519968995
mobile,7940685,mask,162015,0.020403151617272314
desktop,5430532,data-shop-id,110719,0.020388241888640007
mobile,7940685,data-lazyload,161682,0.02036121568857095
mobile,7940685,data-vc-full-width,161528,0.020341821895718065
mobile,7940685,data-vc-full-width-init,161500,0.020338295751562995
mobile,7940685,data-lang,160504,0.02021286576661837
desktop,5430532,ry,109577,0.02017794941637394
mobile,7940685,data-count,160213,0.02017621905414961
mobile,7940685,result,159735,0.020116022736073776
mobile,7940685,data-slide-index,159670,0.02010783704428522
desktop,5430532,data-paypal-v4,108736,0.020023084294503744
desktop,5430532,data-venmo-supported,108733,0.020022531862439998
desktop,5430532,data-sba,108715,0.02001921727005752
desktop,5430532,data-idcheck,108712,0.020018664837993774
desktop,5430532,data-originalindex,108685,0.020013692949420056
desktop,5430532,data-origindex,108684,0.02001350880539881
desktop,5430532,data-scroll-based,108672,0.020011299077143822
mobile,7940685,data-product_id,158868,0.02000683820098644
desktop,5430532,srcdoc,108119,0.019909467433393266
desktop,5430532,data-parent,107738,0.019839308561297495
desktop,5430532,in,107472,0.019790326251645327
mobile,7940685,data-xy,156708,0.019734821366166774
mobile,7940685,data-no-retina,156631,0.01972512446974033
mobile,7940685,data-label,156475,0.0197054788094478
mobile,7940685,data-image-info,156061,0.019653342249440698
mobile,7940685,data-has-ssr-src,156032,0.019649690171565804
mobile,7940685,data-mesh-id,155983,0.01964351941929443
mobile,7940685,data-bg-effect-name,155962,0.019640874811178127
desktop,5430532,data-lazyload,106652,0.019639328154221355
mobile,7940685,data-image-zoomed,155851,0.019626896168277674
mobile,7940685,data-media-position-override,155705,0.01960850984518338
mobile,7940685,data-media-height-override-type,155704,0.019608383911463557
mobile,7940685,data-theme,155425,0.019573248403632684
mobile,7940685,aria-roledescription,155374,0.019566825783921663
mobile,7940685,data-cli_action,155116,0.019534334884207093
mobile,7940685,data-readmore-text,154573,0.019465952874342704
mobile,7940685,data-initialised,154559,0.01946418980226517
mobile,7940685,data-readless-text,154559,0.01946418980226517
desktop,5430532,data-direction,105524,0.01943161369825277
mobile,7940685,data-stylerecorder,154216,0.019420994536365567
mobile,7940685,ry,153851,0.019375028728629836
mobile,7940685,data-dim,152004,0.019142429148115054
mobile,7940685,dy,152003,0.01914230321439523
mobile,7940685,data-anim,151748,0.019110190115840132
mobile,7940685,data-padding,151661,0.01909923388221545
desktop,5430532,data-status,103626,0.019082108345922645
mobile,7940685,fill-opacity,151344,0.01905931289303127
desktop,5430532,data-frame_999,103371,0.019035151620504214
desktop,5430532,data-count,103371,0.019035151620504214
mobile,7940685,data-quantity,150512,0.018954536038137768
mobile,7940685,data-parent,150321,0.0189304826976514
desktop,5430532,data-src-rs-ref,102444,0.018864450112806627
desktop,5430532,data-cli_action,102189,0.018817493387388196
desktop,5430532,data-readmore-text,102184,0.018816572667281952
desktop,5430532,data-readless-text,102172,0.01881436293902697
desktop,5430532,data-cookieconsent,101970,0.018777165846734722
desktop,5430532,scope,101900,0.01876427576524731
mobile,7940685,data-rsp_ch,148850,0.018745234195790415
mobile,7940685,data-environment,147644,0.018593358129682765
mobile,7940685,data-has-bg-scroll-effect,147587,0.018586179907652805
desktop,5430532,autofocus,100189,0.018449205344890703
mobile,7940685,aria-checked,145867,0.01836957390955566
desktop,5430532,poster,99686,0.018356580902202584
mobile,7940685,bgcolor,145226,0.01828885039514853
mobile,7940685,scope,145192,0.018284568648674514
mobile,7940685,data-shop-id,144907,0.0182486775385247
desktop,5430532,data-styled-version,98983,0.018227127655264713
desktop,5430532,data-xy,98943,0.018219761894414765
mobile,7940685,data-saveperformance,144156,0.018154101314936937
desktop,5430532,data-vc-full-width,98090,0.018062687044289583
desktop,5430532,data-vc-full-width-init,98080,0.018060845604077096
desktop,5430532,data-elementor-settings,97956,0.018038011745442253
desktop,5430532,data-initialised,97888,0.018025489951997337
desktop,5430532,data-dim,97646,0.01798092709885514
desktop,5430532,data-stylerecorder,97596,0.017971719897792702
desktop,5430532,data-aos-delay,97456,0.017945939734817878
desktop,5430532,data-padding,97324,0.017921632724013044
mobile,7940685,data-loop,142305,0.01792099799954286
mobile,7940685,data-cli-disable,142098,0.01789492971953931
mobile,7940685,data-cli-enable,142098,0.01789492971953931
desktop,5430532,data-aos-duration,97124,0.017884803919763295
mobile,7940685,data-frame_1,141687,0.017843170960691677
mobile,7940685,data-date,141140,0.017774285215947993
desktop,5430532,data-date,96441,0.0177590335532504
mobile,7940685,data-paypal-v4,140969,0.017752750549858105
mobile,7940685,data-venmo-supported,140965,0.01775224681497881
mobile,7940685,data-product_sku,140885,0.017742172117392895
desktop,5430532,data-styled,96026,0.01768261378443217
desktop,5430532,data-aspectratio,95773,0.017636025347056238
desktop,5430532,data-aos-easing,95435,0.01757378466787416
desktop,5430532,data-no-retina,95424,0.017571759083640424
desktop,5430532,data-anim,95314,0.01755150324130306
mobile,7940685,data-cli-action,138838,0.01748438579291333
mobile,7940685,data-rspausetimeronce,138823,0.017482496787115973
mobile,7940685,data-isactiveslide,138426,0.017432501100345877
desktop,5430532,data-rsp_ch,94361,0.017376013989053005
mobile,7940685,data-styled-version,137873,0.01736285975328325
mobile,7940685,data-responsive,137860,0.01736122261492554
desktop,5430532,data-cli-enable,94258,0.017357047154864386
desktop,5430532,data-cli-disable,94258,0.017357047154864386
desktop,5430532,data-effect,94052,0.017319113486487143
desktop,5430532,data-slotamount,93813,0.017275103065408692
mobile,7940685,data-effect,137096,0.017265009252980065
desktop,5430532,data-masterspeed,93706,0.017255399655135076
desktop,5430532,data-cli-action,93608,0.0172373535410527
desktop,5430532,data-widths,93576,0.01723146093237274
desktop,5430532,data-test,93271,0.017175297005891873
mobile,7940685,data-cols,136185,0.017150283634220474
mobile,7940685,filterUnits,135868,0.017110362645036292
desktop,5430532,stdDeviation,92867,0.017100902821307377
mobile,7940685,data-aspectratio,135713,0.017090842918463585
desktop,5430532,data-loop,92706,0.01707125563388633
desktop,5430532,data-loader,92368,0.017009014954704253
mobile,7940685,data-ueto,134995,0.01700042250763001
mobile,7940685,data-styled,134962,0.01699626669487582
desktop,5430532,data-product_id,91700,0.01688600674851009
desktop,5430532,data-page,91144,0.016783622672695786
mobile,7940685,clip-path,132942,0.0167418805808315
desktop,5430532,min,90796,0.016719540553301222
desktop,5430532,data-service,90794,0.016719172265258726
mobile,7940685,srcdoc,132652,0.016705359802082567
mobile,7940685,data-widths,132268,0.01665700125367018
desktop,5430532,data-responsive,90249,0.01661881377367816
desktop,5430532,data-cols,90172,0.016604634684042007
desktop,5430532,data-frame_1,89718,0.016521033298395073
mobile,7940685,data-page,130530,0.01643812844861621
desktop,5430532,data-rspausetimeronce,88919,0.016373902225417326
mobile,7940685,min,129844,0.016351737916817
desktop,5430532,data-isactiveslide,88588,0.01631295055438399
desktop,5430532,data-quantity,87954,0.016196203244912284
desktop,5430532,aria-roledescription,87762,0.016160847592832525
desktop,5430532,data-mode,87676,0.016145011207005133
desktop,5430532,data-dropdown,86985,0.01601776768832225
mobile,7940685,data-mode,126755,0.015962728656280914
desktop,5430532,data-placeholder,86282,0.01588831444138438
desktop,5430532,typeof,85782,0.015796242430760006
desktop,5430532,data-options,85338,0.015714482485325563
desktop,5430532,ng-non-bindable,85323,0.015711720325006832
mobile,7940685,accesskey,124280,0.015651042699716712
desktop,5430532,result,84793,0.015614123993744997
mobile,7940685,data-rotate,123802,0.015590846381640879
mobile,7940685,data-bbox,123433,0.015544376839025853
mobile,7940685,data-permalink,123429,0.015543873104146557
mobile,7940685,data-gapiattached,122141,0.015381670473013349
desktop,5430532,data-post-id,83293,0.015337907961871875
mobile,7940685,data-easein,121437,0.01529301313425731
mobile,7940685,data-fontsize,121228,0.01526669298681411
desktop,5430532,data-hsjs-env,82740,0.015236076318121319
desktop,5430532,data-hsjs-portal,82740,0.015236076318121319
desktop,5430532,data-hsjs-hublet,82660,0.015221344796421418
desktop,5430532,data-hs-ignore,82608,0.015211769307316485
mobile,7940685,data-easeout,120785,0.015210904348932113
mobile,7940685,data-fixed-height,119938,0.015104238488241254
mobile,7940685,data-options,119376,0.01503346373770021
desktop,5430532,aria-valuemin,81592,0.015024678981727758
desktop,5430532,aria-valuemax,81562,0.015019154661090295
mobile,7940685,data-placeholder,118965,0.01498170497885258
mobile,7940685,data-frame_0,118436,0.014915086041065726
desktop,5430532,data-hover,80825,0.014883440517429968
mobile,7940685,data-num,117340,0.014777062684138711
desktop,5430532,data-product_sku,79957,0.014723603506986056
desktop,5430532,data-saveperformance,79904,0.014713843873859872
mobile,7940685,data-columns,116711,0.014697850374369466
mobile,7940685,data-post-id,116639,0.014688783146542143
desktop,5430532,data-columns,79642,0.014665598140292701
desktop,5430532,data-aos,79623,0.014662099403888974
desktop,5430532,aria-valuenow,79139,0.014572973697604581
desktop,5430532,data-state,78948,0.01453780218954607
mobile,7940685,migrated,115385,0.014530862261882948
mobile,7940685,migration_allowed,115368,0.014528721388645941
mobile,7940685,data-aos-delay,115105,0.014495600820332251
mobile,7940685,data-animation-delay,114993,0.014481496243711972
mobile,7940685,data-height-onload,114827,0.014460591246221201
mobile,7940685,data-image-id,114751,0.014451020283514584
desktop,5430532,data-image-id,78452,0.014446466755006692
mobile,7940685,autofocus,114547,0.014425329804670504
desktop,5430532,decoding,78298,0.014418108575734384
mobile,7940685,data-original,114383,0.014404676674619381
mobile,7940685,data-aos-duration,114366,0.014402535801382375
desktop,5430532,data-num,77740,0.014315356211877584
mobile,7940685,data-reactroot,113486,0.014291714127937326
mobile,7940685,data-height-percentage,113274,0.014265016179334655
desktop,5430532,shape,77139,0.014204685655107087
desktop,5430532,data-original,77133,0.014203580790979595
desktop,5430532,gtm,77014,0.014181667652450995
desktop,5430532,migrated,76993,0.01417780062800477
desktop,5430532,migration_allowed,76975,0.014174486035622293
desktop,5430532,data-show-faces,76973,0.014174117747579795
desktop,5430532,face,76939,0.014167856850857337
mobile,7940685,data-aos-easing,112021,0.014107221228395283
desktop,5430532,data-shopify,76542,0.014094751674421585
mobile,7940685,poster,111316,0.01401843795591942
desktop,5430532,rowspan,76101,0.014013544161050887
mobile,7940685,data-shopify,110378,0.013900312126724584
mobile,7940685,dx,110122,0.01386807309444966
desktop,5430532,data-fontsize,75240,0.013854996158755717
desktop,5430532,data-permalink,75234,0.013853891294628225
mobile,7940685,ng-non-bindable,109897,0.013839738007489279
mobile,7940685,data-actual-height,109665,0.013810521384490128
mobile,7940685,data-actual-width,109652,0.013808884246132419
mobile,7940685,data-fixed-height-onload,109399,0.013777023015016966
desktop,5430532,data-fixed-height,74676,0.013751138930771423
desktop,5430532,filterUnits,74467,0.013712652830330435
mobile,7940685,data-param1,108842,0.013706877933075044
mobile,7940685,data-hideafterloop,108770,0.01369781070524772
mobile,7940685,data-cookieconsent,108632,0.01368043185191202
mobile,7940685,decoding,108394,0.013650459626593928
mobile,7940685,data-hideslideonmobile,108331,0.013642525802245021
desktop,5430532,data-reactroot,74058,0.013637337925639698
mobile,7940685,data-category,108211,0.01362741375586615
mobile,7940685,data-param3,108173,0.01362262827451284
mobile,7940685,data-param4,108088,0.013611923908327809
mobile,7940685,data-param2,108080,0.013610916438569216
mobile,7940685,data-param5,108045,0.01360650875837538
mobile,7940685,data-param9,108041,0.013606005023496084
mobile,7940685,data-param10,108041,0.013606005023496084
mobile,7940685,data-param8,108040,0.01360587908977626
mobile,7940685,data-param6,108040,0.01360587908977626
mobile,7940685,data-param7,108040,0.01360587908977626
mobile,7940685,data-hover,108029,0.013604493818858197
desktop,5430532,data-hook,73433,0.013522247912359231
desktop,5430532,data-postid,73366,0.013509910262935566
mobile,7940685,data-attachment-id,107210,0.013501354102322406
mobile,7940685,data-vc-stretch-content,107080,0.013484982718745297
mobile,7940685,data-show-faces,107067,0.013483345580387586
mobile,7940685,data-rel,107059,0.013482338110628996
mobile,7940685,face,107050,0.01348120470715058
mobile,7940685,data-in,106940,0.013467351997969949
mobile,7940685,data-start,106786,0.013447958205117065
desktop,5430532,usemap,73000,0.013442513551158523
mobile,7940685,data-postid,106696,0.013436624170332912
desktop,5430532,data-frame_0,72921,0.013427966173479872
desktop,5430532,data-cf-beacon,72869,0.013418390684374937
desktop,5430532,controls,72700,0.013387270344783899
mobile,7940685,itemid,106092,0.013360560203559265
desktop,5430532,data-in,72061,0.01326960231520595
desktop,5430532,coords,72018,0.013261684122292254
mobile,7940685,data-image-description,105193,0.013247345789437561
mobile,7940685,data-image-title,105068,0.013231604074459571
desktop,5430532,data-start,71782,0.01321822613327755
desktop,5430532,data-bgset,71689,0.013201100739301417
desktop,5430532,data-height-onload,71619,0.013188210657814003
desktop,5430532,data-category,71506,0.013167402383412895
mobile,7940685,data-orig-size,104363,0.013142820801983708
mobile,7940685,data-orig-file,104339,0.013139798392707933
mobile,7940685,data-comments-opened,104336,0.013139420591548462
mobile,7940685,data-large-file,104333,0.01313904279038899
mobile,7940685,data-medium-file,104329,0.013138539055509695
mobile,7940685,data-image-meta,104328,0.013138413121789871
desktop,5430532,data-level,71133,0.013098716663487114
desktop,5430532,data-nav,71119,0.01309613864718963
desktop,5430532,dy,71116,0.013095586215125885
mobile,7940685,data-tab,103983,0.013094965988450618
mobile,7940685,data-bgset,103773,0.013068519907287595
mobile,7940685,data-level,103562,0.013041947892404749
desktop,5430532,data-alignment,70652,0.013010143389266466
mobile,7940685,controls,103157,0.01299094473587606
mobile,7940685,data-nav,102937,0.012963239317514799
mobile,7940685,data-out,101967,0.012841083609285597
desktop,5430532,data-height-percentage,69731,0.01284054674569637
desktop,5430532,data-tab,69729,0.012840178457653872
desktop,5430532,data-load,69585,0.012813661718594053
desktop,5430532,data-rotate,69401,0.012779779218684284
mobile,7940685,scale,101375,0.012766530847149836
mobile,7940685,typeof,100954,0.012713512751103967
mobile,7940685,data-onload,100898,0.012706460462793827
mobile,7940685,data-wow-delay,100843,0.01269953410820351
desktop,5430532,data-out,68614,0.01263485787396152
desktop,5430532,data-height-loaded,68332,0.012582929259969374
mobile,7940685,data-gapiscan,99814,0.012569948310504698
